Year,State,StateUnemploymentRate
1995/1/1,Minnesota,3.7
1995/1/1,Mississippi,6
1995/1/1,Missouri,5
1995/1/1,Montana,5.5
1995/1/1,Nebraska,2.5
1995/1/1,Nevada,5.8
1995/1/1,New Hampshire,4
1995/1/1,New Jersey,6.3
1995/1/1,New Mexico,6.3
1995/1/1,New York,6.2
1995/1/1,North Carolina,4
1995/1/1,North Dakota,3.5
1995/1/1,Ohio,4.5
1995/1/1,Oklahoma,4.6
1995/1/1,Oregon,4.5
1995/1/1,Pennsylvania,5.7
1995/1/1,Rhode Island,6.3
1995/1/1,South Carolina,5.1
1995/1/1,South Dakota,3.1
1995/1/1,Tennessee,4.6
1995/1/1,Texas,5.9
1995/1/1,Utah,3.6
1995/1/1,Vermont,4.2
1995/1/1,Virginia,4.4
1995/1/1,Washington,6
1995/1/1,West Virginia,7.7
1995/1/1,Wisconsin,3.7
1995/1/1,Wyoming,4.5
1995/2/1,Alabama,5.9
1995/2/1,Alaska,7.1
1995/2/1,Arizona,5.4
1995/2/1,Arkansas,4.8
1995/2/1,California,7.8
1995/2/1,Colorado,3.7
1995/2/1,Connecticut,5.3
1995/2/1,Delaware,4
1995/2/1,District of Columbia,8.1
1995/2/1,Florida,5.6
1995/2/1,Georgia,4.5
1995/2/1,Hawaii,5.1
1995/2/1,Idaho,5.4
1995/2/1,Illinois,5
1995/2/1,Indiana,4.3
1995/2/1,Iowa,3.4
1995/2/1,Kansas,4.6
1995/2/1,Kentucky,5.1
1995/2/1,Louisiana,7.1
1995/2/1,Maine,5.9
1995/2/1,Maryland,4.8
1995/2/1,Massachusetts,5.6
1995/2/1,Michigan,5.3
1995/2/1,Minnesota,3.7
1995/2/1,Mississippi,6
1995/2/1,Missouri,5
1995/2/1,Montana,5.5
1995/2/1,Nebraska,2.5
1995/2/1,Nevada,5.8
1995/2/1,New Hampshire,4
1995/2/1,New Jersey,6.3
1995/2/1,New Mexico,6.3
1995/2/1,New York,6.2
1995/2/1,North Carolina,4
1995/2/1,North Dakota,3.4
1995/2/1,Ohio,4.5
1995/2/1,Oklahoma,4.5
1995/2/1,Oregon,4.5
1995/2/1,Pennsylvania,5.7
1995/2/1,Rhode Island,6.3
1995/2/1,South Carolina,5
1995/2/1,South Dakota,3.1
1995/2/1,Tennessee,4.8
1995/2/1,Texas,5.9
1995/2/1,Utah,3.6
1995/2/1,Vermont,4.1
1995/2/1,Virginia,4.4
1995/2/1,Washington,6
1995/2/1,West Virginia,7.7
1995/2/1,Wisconsin,3.7
1995/2/1,Wyoming,4.6
1995/3/1,Alabama,5.9
1995/3/1,Alaska,7.1
1995/3/1,Arizona,5.4
1995/3/1,Arkansas,4.8
1995/3/1,California,7.8
1995/3/1,Colorado,3.8
1995/3/1,Connecticut,5.3
1995/3/1,Delaware,4
1995/3/1,District of Columbia,8.3
1995/3/1,Florida,5.6
1995/3/1,Georgia,4.6
1995/3/1,Hawaii,5.2
1995/3/1,Idaho,5.4
1995/3/1,Illinois,5.1
1995/3/1,Indiana,4.4
1995/3/1,Iowa,3.5
1995/3/1,Kansas,4.5
1995/3/1,Kentucky,5.2
1995/3/1,Louisiana,7.1
1995/3/1,Maine,5.9
1995/3/1,Maryland,4.8
1995/3/1,Massachusetts,5.6
1995/3/1,Michigan,5.4
1995/3/1,Minnesota,3.7
1995/3/1,Mississippi,6
1995/3/1,Missouri,5
1995/3/1,Montana,5.6
1995/3/1,Nebraska,2.5
1995/3/1,Nevada,5.7
1995/3/1,New Hampshire,3.9
1995/3/1,New Jersey,6.3
1995/3/1,New Mexico,6.3
1995/3/1,New York,6.2
1995/3/1,North Carolina,4.1
1995/3/1,North Dakota,3.4
1995/3/1,Ohio,4.5
1995/3/1,Oklahoma,4.5
1995/3/1,Oregon,4.6
1995/3/1,Pennsylvania,5.8
1995/3/1,Rhode Island,6.4
1995/3/1,South Carolina,5
1995/3/1,South Dakota,3.1
1995/3/1,Tennessee,4.9
1995/3/1,Texas,5.9
1995/3/1,Utah,3.5
1995/3/1,Vermont,4.1
1995/3/1,Virginia,4.4
1995/3/1,Washington,6.1
1995/3/1,West Virginia,7.7
1995/3/1,Wisconsin,3.7
1995/3/1,Wyoming,4.7
1995/4/1,Alabama,5.9
1995/4/1,Alaska,7.1
1995/4/1,Arizona,5.4
1995/4/1,Arkansas,4.8
1995/4/1,California,7.8
1995/4/1,Colorado,3.9
1995/4/1,Connecticut,5.3
1995/4/1,Delaware,4.1
1995/4/1,District of Columbia,8.5
1995/4/1,Florida,5.6
1995/4/1,Georgia,4.7
1995/4/1,Hawaii,5.3
1995/4/1,Idaho,5.4
1995/4/1,Illinois,5.2
1995/4/1,Indiana,4.5
1995/4/1,Iowa,3.5
1995/4/1,Kansas,4.5
1995/4/1,Kentucky,5.3
1995/4/1,Louisiana,7
1995/4/1,Maine,5.9
1995/4/1,Maryland,4.9
1995/4/1,Massachusetts,5.6
1995/4/1,Michigan,5.6
1995/4/1,Minnesota,3.7
1995/4/1,Mississippi,6.1
1995/4/1,Missouri,5
1995/4/1,Montana,5.6
1995/4/1,Nebraska,2.6
1995/4/1,Nevada,5.7
1995/4/1,New Hampshire,3.9
1995/4/1,New Jersey,6.4
1995/4/1,New Mexico,6.3
1995/4/1,New York,6.3
1995/4/1,North Carolina,4.2
1995/4/1,North Dakota,3.3
1995/4/1,Ohio,4.7
1995/4/1,Oklahoma,4.4
1995/4/1,Oregon,4.7
1995/4/1,Pennsylvania,5.9
1995/4/1,Rhode Island,6.6
1995/4/1,South Carolina,4.9
1995/4/1,South Dakota,3.1
1995/4/1,Tennessee,5.1
1995/4/1,Texas,6
1995/4/1,Utah,3.5
1995/4/1,Vermont,4.2
1995/4/1,Virginia,4.4
1995/4/1,Washington,6.2
1995/4/1,West Virginia,7.8
1995/4/1,Wisconsin,3.7
1995/4/1,Wyoming,4.7
1995/5/1,Alabama,6
1995/5/1,Alaska,7.2
1995/5/1,Arizona,5.4
1995/5/1,Arkansas,4.8
1995/5/1,California,7.9
1995/5/1,Colorado,4
1995/5/1,Connecticut,5.4
1995/5/1,Delaware,4.2
1995/5/1,District of Columbia,8.7
1995/5/1,Florida,5.6
1995/5/1,Georgia,4.8
1995/5/1,Hawaii,5.5
1995/5/1,Idaho,5.5
1995/5/1,Illinois,5.2
1995/5/1,Indiana,4.5
1995/5/1,Iowa,3.6
1995/5/1,Kansas,4.5
1995/5/1,Kentucky,5.4
1995/5/1,Louisiana,7
1995/5/1,Maine,6
1995/5/1,Maryland,5
1995/5/1,Massachusetts,5.6
1995/5/1,Michigan,5.6
1995/5/1,Minnesota,3.7
1995/5/1,Mississippi,6.2
1995/5/1,Missouri,5
1995/5/1,Montana,5.7
1995/5/1,Nebraska,2.6
1995/5/1,Nevada,5.6
1995/5/1,New Hampshire,3.9
1995/5/1,New Jersey,6.5
1995/5/1,New Mexico,6.4
1995/5/1,New York,6.3
1995/5/1,North Carolina,4.3
1995/5/1,North Dakota,3.3
1995/5/1,Ohio,4.8
1995/5/1,Oklahoma,4.5
1995/5/1,Oregon,4.7
1995/5/1,Pennsylvania,5.9
1995/5/1,Rhode Island,6.6
1995/5/1,South Carolina,4.9
1995/5/1,South Dakota,3.2
1995/5/1,Tennessee,5.3
1995/5/1,Texas,6.1
1995/5/1,Utah,3.5
1995/5/1,Vermont,4.2
1995/5/1,Virginia,4.4
1995/5/1,Washington,6.3
1995/5/1,West Virginia,8
1995/5/1,Wisconsin,3.7
1995/5/1,Wyoming,4.8
1995/6/1,Alabama,6
1995/6/1,Alaska,7.3
1995/6/1,Arizona,5.4
1995/6/1,Arkansas,4.8
1995/6/1,California,8
1995/6/1,Colorado,4.1
1995/6/1,Connecticut,5.4
1995/6/1,Delaware,4.2
1995/6/1,District of Columbia,8.8
1995/6/1,Florida,5.6
1995/6/1,Georgia,4.9
1995/6/1,Hawaii,5.6
1995/6/1,Idaho,5.5
1995/6/1,Illinois,5.2
1995/6/1,Indiana,4.5
1995/6/1,Iowa,3.6
1995/6/1,Kansas,4.4
1995/6/1,Kentucky,5.5
1995/6/1,Louisiana,6.9
1995/6/1,Maine,6
1995/6/1,Maryland,5
1995/6/1,Massachusetts,5.6
1995/6/1,Michigan,5.6
1995/6/1,Minnesota,3.7
1995/6/1,Mississippi,6.3
1995/6/1,Missouri,4.9
1995/6/1,Montana,5.8
1995/6/1,Nebraska,2.7
1995/6/1,Nevada,5.6
1995/6/1,New Hampshire,3.9
1995/6/1,New Jersey,6.5
1995/6/1,New Mexico,6.5
1995/6/1,New York,6.4
1995/6/1,North Carolina,4.4
1995/6/1,North Dakota,3.3
1995/6/1,Ohio,4.9
1995/6/1,Oklahoma,4.5
1995/6/1,Oregon,4.8
1995/6/1,Pennsylvania,6
1995/6/1,Rhode Island,6.6
1995/6/1,South Carolina,5
1995/6/1,South Dakota,3.2
1995/6/1,Tennessee,5.4
1995/6/1,Texas,6.2
1995/6/1,Utah,3.4
1995/6/1,Vermont,4.2
1995/6/1,Virginia,4.5
1995/6/1,Washington,6.3
1995/6/1,West Virginia,8.1
1995/6/1,Wisconsin,3.7
1995/6/1,Wyoming,4.8
1995/7/1,Alabama,5.9
1995/7/1,Alaska,7.3
1995/7/1,Arizona,5.3
1995/7/1,Arkansas,4.8
1995/7/1,California,8
1995/7/1,Colorado,4.2
1995/7/1,Connecticut,5.4
1995/7/1,Delaware,4.3
1995/7/1,District of Columbia,8.9
1995/7/1,Florida,5.6
1995/7/1,Georgia,4.9
1995/7/1,Hawaii,5.7
1995/7/1,Idaho,5.5
1995/7/1,Illinois,5.2
1995/7/1,Indiana,4.5
1995/7/1,Iowa,3.6
1995/7/1,Kansas,4.4
1995/7/1,Kentucky,5.6
1995/7/1,Louisiana,6.8
1995/7/1,Maine,6
1995/7/1,Maryland,5
1995/7/1,Massachusetts,5.5
1995/7/1,Michigan,5.5
1995/7/1,Minnesota,3.6
1995/7/1,Mississippi,6.3
1995/7/1,Missouri,4.9
1995/7/1,Montana,5.8
1995/7/1,Nebraska,2.7
1995/7/1,Nevada,5.5
1995/7/1,New Hampshire,3.9
1995/7/1,New Jersey,6.5
1995/7/1,New Mexico,6.6
1995/7/1,New York,6.4
1995/7/1,North Carolina,4.5
1995/7/1,North Dakota,3.3
1995/7/1,Ohio,5
1995/7/1,Oklahoma,4.5
1995/7/1,Oregon,4.8
1995/7/1,Pennsylvania,6
1995/7/1,Rhode Island,6.6
1995/7/1,South Carolina,5
1995/7/1,South Dakota,3.2
1995/7/1,Tennessee,5.4
1995/7/1,Texas,6.2
1995/7/1,Utah,3.4
1995/7/1,Vermont,4.2
1995/7/1,Virginia,4.5
1995/7/1,Washington,6.3
1995/7/1,West Virginia,8.1
1995/7/1,Wisconsin,3.7
1995/7/1,Wyoming,4.8
1995/8/1,Alabama,5.9
1995/8/1,Alaska,7.4
1995/8/1,Arizona,5.3
1995/8/1,Arkansas,4.9
1995/8/1,California,8
1995/8/1,Colorado,4.2
1995/8/1,Connecticut,5.3
1995/8/1,Delaware,4.3
1995/8/1,District of Columbia,8.9
1995/8/1,Florida,5.6
1995/8/1,Georgia,4.9
1995/8/1,Hawaii,5.7
1995/8/1,Idaho,5.5
1995/8/1,Illinois,5.2
1995/8/1,Indiana,4.5
1995/8/1,Iowa,3.5
1995/8/1,Kansas,4.3
1995/8/1,Kentucky,5.6
1995/8/1,Louisiana,6.7
1995/8/1,Maine,5.9
1995/8/1,Maryland,5.1
1995/8/1,Massachusetts,5.4
1995/8/1,Michigan,5.3
1995/8/1,Minnesota,3.6
1995/8/1,Mississippi,6.4
1995/8/1,Missouri,4.8
1995/8/1,Montana,5.8
1995/8/1,Nebraska,2.7
1995/8/1,Nevada,5.5
1995/8/1,New Hampshire,3.8
1995/8/1,New Jersey,6.5
1995/8/1,New Mexico,6.7
1995/8/1,New York,6.5
1995/8/1,North Carolina,4.5
1995/8/1,North Dakota,3.3
1995/8/1,Ohio,5.1
1995/8/1,Oklahoma,4.5
1995/8/1,Oregon,4.8
1995/8/1,Pennsylvania,5.9
1995/8/1,Rhode Island,6.4
1995/8/1,South Carolina,5.1
1995/8/1,South Dakota,3.2
1995/8/1,Tennessee,5.4
1995/8/1,Texas,6.3
1995/8/1,Utah,3.4
1995/8/1,Vermont,4.2
1995/8/1,Virginia,4.5
1995/8/1,Washington,6.4
1995/8/1,West Virginia,8.1
1995/8/1,Wisconsin,3.7
1995/8/1,Wyoming,4.9
1995/9/1,Alabama,5.8
1995/9/1,Alaska,7.5
1995/9/1,Arizona,5.2
1995/9/1,Arkansas,4.9
1995/9/1,California,7.9
1995/9/1,Colorado,4.2
1995/9/1,Connecticut,5.3
1995/9/1,Delaware,4.4
1995/9/1,District of Columbia,8.9
1995/9/1,Florida,5.6
1995/9/1,Georgia,4.9
1995/9/1,Hawaii,5.8
1995/9/1,Idaho,5.5
1995/9/1,Illinois,5.3
1995/9/1,Indiana,4.4
1995/9/1,Iowa,3.5
1995/9/1,Kansas,4.2
1995/9/1,Kentucky,5.5
1995/9/1,Louisiana,6.7
1995/9/1,Maine,5.8
1995/9/1,Maryland,5.1
1995/9/1,Massachusetts,5.3
1995/9/1,Michigan,5.2
1995/9/1,Minnesota,3.6
1995/9/1,Mississippi,6.3
1995/9/1,Missouri,4.7
1995/9/1,Montana,5.8
1995/9/1,Nebraska,2.7
1995/9/1,Nevada,5.5
1995/9/1,New Hampshire,3.7
1995/9/1,New Jersey,6.5
1995/9/1,New Mexico,6.9
1995/9/1,New York,6.4
1995/9/1,North Carolina,4.5
1995/9/1,North Dakota,3.3
1995/9/1,Ohio,5.1
1995/9/1,Oklahoma,4.4
1995/9/1,Oregon,4.8
1995/9/1,Pennsylvania,5.9
1995/9/1,Rhode Island,6.3
1995/9/1,South Carolina,5.2
1995/9/1,South Dakota,3.2
1995/9/1,Tennessee,5.3
1995/9/1,Texas,6.3
1995/9/1,Utah,3.4
1995/9/1,Vermont,4.2
1995/9/1,Virginia,4.5
1995/9/1,Washington,6.3
1995/9/1,West Virginia,8.1
1995/9/1,Wisconsin,3.7
1995/9/1,Wyoming,4.9
1995/10/1,Alabama,5.7
1995/10/1,Alaska,7.5
1995/10/1,Arizona,5.1
1995/10/1,Arkansas,4.9
1995/10/1,California,7.9
1995/10/1,Colorado,4.2
1995/10/1,Connecticut,5.3
1995/10/1,Delaware,4.4
1995/10/1,District of Columbia,8.8
1995/10/1,Florida,5.6
1995/10/1,Georgia,4.8
1995/10/1,Hawaii,5.8
1995/10/1,Idaho,5.6
1995/10/1,Illinois,5.3
1995/10/1,Indiana,4.4
1995/10/1,Iowa,3.5
1995/10/1,Kansas,4.1
1995/10/1,Kentucky,5.5
1995/10/1,Louisiana,6.6
1995/10/1,Maine,5.8
1995/10/1,Maryland,5.1
1995/10/1,Massachusetts,5.3
1995/10/1,Michigan,5.1
1995/10/1,Minnesota,3.6
1995/10/1,Mississippi,6.3
1995/10/1,Missouri,4.6
1995/10/1,Montana,5.8
1995/10/1,Nebraska,2.7
1995/10/1,Nevada,5.4
1995/10/1,New Hampshire,3.7
1995/10/1,New Jersey,6.4
1995/10/1,New Mexico,7
1995/10/1,New York,6.4
1995/10/1,North Carolina,4.6
1995/10/1,North Dakota,3.3
1995/10/1,Ohio,5.1
1995/10/1,Oklahoma,4.4
1995/10/1,Oregon,4.9
1995/10/1,Pennsylvania,5.9
1995/10/1,Rhode Island,6.1
1995/10/1,South Carolina,5.3
1995/10/1,South Dakota,3.2
1995/10/1,Tennessee,5.3
1995/10/1,Texas,6.2
1995/10/1,Utah,3.3
1995/10/1,Vermont,4.2
1995/10/1,Virginia,4.5
1995/10/1,Washington,6.3
1995/10/1,West Virginia,8.1
1995/10/1,Wisconsin,3.7
1995/10/1,Wyoming,4.9
1995/11/1,Alabama,5.6
1995/11/1,Alaska,7.6
1995/11/1,Arizona,5.1
1995/11/1,Arkansas,5
1995/11/1,California,7.9
1995/11/1,Colorado,4.2
1995/11/1,Connecticut,5.2
1995/11/1,Delaware,4.6
1995/11/1,District of Columbia,8.8
1995/11/1,Florida,5.6
1995/11/1,Georgia,4.7
1995/11/1,Hawaii,5.8
1995/11/1,Idaho,5.6
1995/11/1,Illinois,5.3
1995/11/1,Indiana,4.5
1995/11/1,Iowa,3.5
1995/11/1,Kansas,4.1
1995/11/1,Kentucky,5.5
1995/11/1,Louisiana,6.7
1995/11/1,Maine,5.7
1995/11/1,Maryland,5.1
1995/11/1,Massachusetts,5.2
1995/11/1,Michigan,5
1995/11/1,Minnesota,3.7
1995/11/1,Mississippi,6.3
1995/11/1,Missouri,4.5
1995/11/1,Montana,5.8
1995/11/1,Nebraska,2.7
1995/11/1,Nevada,5.4
1995/11/1,New Hampshire,3.6
1995/11/1,New Jersey,6.4
1995/11/1,New Mexico,7.2
1995/11/1,New York,6.4
1995/11/1,North Carolina,4.6
1995/11/1,North Dakota,3.2
1995/11/1,Ohio,5.1
1995/11/1,Oklahoma,4.4
1995/11/1,Oregon,5
1995/11/1,Pennsylvania,5.9
1995/11/1,Rhode Island,5.9
1995/11/1,South Carolina,5.3
1995/11/1,South Dakota,3.3
1995/11/1,Tennessee,5.2
1995/11/1,Texas,6.2
1995/11/1,Utah,3.3
1995/11/1,Vermont,4.1
1995/11/1,Virginia,4.5
1995/11/1,Washington,6.3
1995/11/1,West Virginia,8.1
1995/11/1,Wisconsin,3.8
1995/11/1,Wyoming,4.9
1995/12/1,Alabama,5.5
1995/12/1,Alaska,7.7
1995/12/1,Arizona,5.1
1995/12/1,Arkansas,5
1995/12/1,California,7.9
1995/12/1,Colorado,4.2
1995/12/1,Connecticut,5.2
1995/12/1,Delaware,4.7
1995/12/1,District of Columbia,8.7
1995/12/1,Florida,5.5
1995/12/1,Georgia,4.6
1995/12/1,Hawaii,5.8
1995/12/1,Idaho,5.6
1995/12/1,Illinois,5.3
1995/12/1,Indiana,4.5
1995/12/1,Iowa,3.5
1995/12/1,Kansas,4.1
1995/12/1,Kentucky,5.5
1995/12/1,Louisiana,6.7
1995/12/1,Maine,5.6
1995/12/1,Maryland,5.1
1995/12/1,Massachusetts,5.1
1995/12/1,Michigan,5
1995/12/1,Minnesota,3.7
1995/12/1,Mississippi,6.2
1995/12/1,Missouri,4.5
1995/12/1,Montana,5.8
1995/12/1,Nebraska,2.7
1995/12/1,Nevada,5.3
1995/12/1,New Hampshire,3.6
1995/12/1,New Jersey,6.4
1995/12/1,New Mexico,7.3
1995/12/1,New York,6.3
1995/12/1,North Carolina,4.6
1995/12/1,North Dakota,3.2
1995/12/1,Ohio,5.1
1995/12/1,Oklahoma,4.3
1995/12/1,Oregon,5.1
1995/12/1,Pennsylvania,5.9
1995/12/1,Rhode Island,5.7
1995/12/1,South Carolina,5.4
1995/12/1,South Dakota,3.3
1995/12/1,Tennessee,5.2
1995/12/1,Texas,6.2
1995/12/1,Utah,3.3
1995/12/1,Vermont,4.1
1995/12/1,Virginia,4.4
1995/12/1,Washington,6.2
1995/12/1,West Virginia,8.1
1995/12/1,Wisconsin,3.8
1995/12/1,Wyoming,4.9
1996/1/1,Alabama,5.5
1996/1/1,Alaska,7.7
1996/1/1,Arizona,5.2
1996/1/1,Arkansas,5
1996/1/1,California,7.8
1996/1/1,Colorado,4.2
1996/1/1,Connecticut,5.2
1996/1/1,Delaware,4.9
1996/1/1,District of Columbia,8.7
1996/1/1,Florida,5.5
1996/1/1,Georgia,4.6
1996/1/1,Hawaii,5.9
1996/1/1,Idaho,5.6
1996/1/1,Illinois,5.3
1996/1/1,Indiana,4.4
1996/1/1,Iowa,3.6
1996/1/1,Kansas,4.1
1996/1/1,Kentucky,5.4
1996/1/1,Louisiana,6.7
1996/1/1,Maine,5.5
1996/1/1,Maryland,5.2
1996/1/1,Massachusetts,5
1996/1/1,Michigan,4.9
1996/1/1,Minnesota,3.8
1996/1/1,Mississippi,6.2
1996/1/1,Missouri,4.5
1996/1/1,Montana,5.8
1996/1/1,Nebraska,2.7
1996/1/1,Nevada,5.3
1996/1/1,New Hampshire,3.6
1996/1/1,New Jersey,6.4
1996/1/1,New Mexico,7.4
1996/1/1,New York,6.3
1996/1/1,North Carolina,4.6
1996/1/1,North Dakota,3.2
1996/1/1,Ohio,5.1
1996/1/1,Oklahoma,4.3
1996/1/1,Oregon,5.2
1996/1/1,Pennsylvania,5.9
1996/1/1,Rhode Island,5.6
1996/1/1,South Carolina,5.4
1996/1/1,South Dakota,3.3
1996/1/1,Tennessee,5.2
1996/1/1,Texas,6.1
1996/1/1,Utah,3.4
1996/1/1,Vermont,4.1
1996/1/1,Virginia,4.4
1996/1/1,Washington,6.2
1996/1/1,West Virginia,8.1
1996/1/1,Wisconsin,3.8
1996/1/1,Wyoming,4.9
1996/2/1,Alabama,5.4
1996/2/1,Alaska,7.7
1996/2/1,Arizona,5.3
1996/2/1,Arkansas,5.1
1996/2/1,California,7.8
1996/2/1,Colorado,4.2
1996/2/1,Connecticut,5.2
1996/2/1,Delaware,4.9
1996/2/1,District of Columbia,8.6
1996/2/1,Florida,5.4
1996/2/1,Georgia,4.6
1996/2/1,Hawaii,5.9
1996/2/1,Idaho,5.6
1996/2/1,Illinois,5.3
1996/2/1,Indiana,4.4
1996/2/1,Iowa,3.6
1996/2/1,Kansas,4.1
1996/2/1,Kentucky,5.4
1996/2/1,Louisiana,6.7
1996/2/1,Maine,5.5
1996/2/1,Maryland,5.1
1996/2/1,Massachusetts,4.9
1996/2/1,Michigan,4.9
1996/2/1,Minnesota,3.8
1996/2/1,Mississippi,6.2
1996/2/1,Missouri,4.6
1996/2/1,Montana,5.8
1996/2/1,Nebraska,2.7
1996/2/1,Nevada,5.3
1996/2/1,New Hampshire,3.7
1996/2/1,New Jersey,6.4
1996/2/1,New Mexico,7.5
1996/2/1,New York,6.3
1996/2/1,North Carolina,4.6
1996/2/1,North Dakota,3.2
1996/2/1,Ohio,5
1996/2/1,Oklahoma,4.2
1996/2/1,Oregon,5.4
1996/2/1,Pennsylvania,5.9
1996/2/1,Rhode Island,5.5
1996/2/1,South Carolina,5.5
1996/2/1,South Dakota,3.4
1996/2/1,Tennessee,5.1
1996/2/1,Texas,6.1
1996/2/1,Utah,3.4
1996/2/1,Vermont,4.2
1996/2/1,Virginia,4.3
1996/2/1,Washington,6.2
1996/2/1,West Virginia,8.1
1996/2/1,Wisconsin,3.8
1996/2/1,Wyoming,4.9
1996/3/1,Alabama,5.4
1996/3/1,Alaska,7.6
1996/3/1,Arizona,5.4
1996/3/1,Arkansas,5.1
1996/3/1,California,7.7
1996/3/1,Colorado,4.3
1996/3/1,Connecticut,5.2
1996/3/1,Delaware,4.9
1996/3/1,District of Columbia,8.6
1996/3/1,Florida,5.4
1996/3/1,Georgia,4.6
1996/3/1,Hawaii,6
1996/3/1,Idaho,5.6
1996/3/1,Illinois,5.4
1996/3/1,Indiana,4.3
1996/3/1,Iowa,3.6
1996/3/1,Kansas,4.2
1996/3/1,Kentucky,5.4
1996/3/1,Louisiana,6.7
1996/3/1,Maine,5.5
1996/3/1,Maryland,5.1
1996/3/1,Massachusetts,4.9
1996/3/1,Michigan,5
1996/3/1,Minnesota,3.9
1996/3/1,Mississippi,6.2
1996/3/1,Missouri,4.7
1996/3/1,Montana,5.7
1996/3/1,Nebraska,2.7
1996/3/1,Nevada,5.2
1996/3/1,New Hampshire,3.7
1996/3/1,New Jersey,6.4
1996/3/1,New Mexico,7.6
1996/3/1,New York,6.3
1996/3/1,North Carolina,4.6
1996/3/1,North Dakota,3.2
1996/3/1,Ohio,5
1996/3/1,Oklahoma,4.2
1996/3/1,Oregon,5.5
1996/3/1,Pennsylvania,5.8
1996/3/1,Rhode Island,5.3
1996/3/1,South Carolina,5.6
1996/3/1,South Dakota,3.4
1996/3/1,Tennessee,5.1
1996/3/1,Texas,6
1996/3/1,Utah,3.4
1996/3/1,Vermont,4.2
1996/3/1,Virginia,4.3
1996/3/1,Washington,6.2
1996/3/1,West Virginia,8
1996/3/1,Wisconsin,3.7
1996/3/1,Wyoming,4.9
1996/4/1,Alabama,5.3
1996/4/1,Alaska,7.6
1996/4/1,Arizona,5.4
1996/4/1,Arkansas,5.2
1996/4/1,California,7.6
1996/4/1,Colorado,4.3
1996/4/1,Connecticut,5.2
1996/4/1,Delaware,4.9
1996/4/1,District of Columbia,8.6
1996/4/1,Florida,5.4
1996/4/1,Georgia,4.6
1996/4/1,Hawaii,6
1996/4/1,Idaho,5.5
1996/4/1,Illinois,5.4
1996/4/1,Indiana,4.3
1996/4/1,Iowa,3.7
1996/4/1,Kansas,4.3
1996/4/1,Kentucky,5.4
1996/4/1,Louisiana,6.6
1996/4/1,Maine,5.5
1996/4/1,Maryland,5.1
1996/4/1,Massachusetts,4.8
1996/4/1,Michigan,5
1996/4/1,Minnesota,3.9
1996/4/1,Mississippi,6.2
1996/4/1,Missouri,4.7
1996/4/1,Montana,5.7
1996/4/1,Nebraska,2.7
1996/4/1,Nevada,5.2
1996/4/1,New Hampshire,3.8
1996/4/1,New Jersey,6.3
1996/4/1,New Mexico,7.6
1996/4/1,New York,6.3
1996/4/1,North Carolina,4.5
1996/4/1,North Dakota,3.2
1996/4/1,Ohio,5
1996/4/1,Oklahoma,4.1
1996/4/1,Oregon,5.5
1996/4/1,Pennsylvania,5.7
1996/4/1,Rhode Island,5.2
1996/4/1,South Carolina,5.7
1996/4/1,South Dakota,3.4
1996/4/1,Tennessee,5.1
1996/4/1,Texas,5.9
1996/4/1,Utah,3.4
1996/4/1,Vermont,4.2
1996/4/1,Virginia,4.3
1996/4/1,Washington,6.1
1996/4/1,West Virginia,7.8
1996/4/1,Wisconsin,3.7
1996/4/1,Wyoming,4.9
1996/5/1,Alabama,5.3
1996/5/1,Alaska,7.5
1996/5/1,Arizona,5.5
1996/5/1,Arkansas,5.2
1996/5/1,California,7.5
1996/5/1,Colorado,4.3
1996/5/1,Connecticut,5.2
1996/5/1,Delaware,4.8
1996/5/1,District of Columbia,8.6
1996/5/1,Florida,5.3
1996/5/1,Georgia,4.5
1996/5/1,Hawaii,5.9
1996/5/1,Idaho,5.4
1996/5/1,Illinois,5.4
1996/5/1,Indiana,4.2
1996/5/1,Iowa,3.6
1996/5/1,Kansas,4.3
1996/5/1,Kentucky,5.3
1996/5/1,Louisiana,6.5
1996/5/1,Maine,5.4
1996/5/1,Maryland,5
1996/5/1,Massachusetts,4.7
1996/5/1,Michigan,5
1996/5/1,Minnesota,3.9
1996/5/1,Mississippi,6.1
1996/5/1,Missouri,4.8
1996/5/1,Montana,5.6
1996/5/1,Nebraska,2.7
1996/5/1,Nevada,5.1
1996/5/1,New Hampshire,3.8
1996/5/1,New Jersey,6.2
1996/5/1,New Mexico,7.6
1996/5/1,New York,6.3
1996/5/1,North Carolina,4.4
1996/5/1,North Dakota,3.2
1996/5/1,Ohio,5
1996/5/1,Oklahoma,4
1996/5/1,Oregon,5.5
1996/5/1,Pennsylvania,5.6
1996/5/1,Rhode Island,5.1
1996/5/1,South Carolina,5.7
1996/5/1,South Dakota,3.4
1996/5/1,Tennessee,5
1996/5/1,Texas,5.8
1996/5/1,Utah,3.4
1996/5/1,Vermont,4.3
1996/5/1,Virginia,4.3
1996/5/1,Washington,6.1
1996/5/1,West Virginia,7.7
1996/5/1,Wisconsin,3.7
1996/5/1,Wyoming,5
1996/6/1,Alabama,5.2
1996/6/1,Alaska,7.4
1996/6/1,Arizona,5.6
1996/6/1,Arkansas,5.2
1996/6/1,California,7.4
1996/6/1,Colorado,4.3
1996/6/1,Connecticut,5.2
1996/6/1,Delaware,4.8
1996/6/1,District of Columbia,8.6
1996/6/1,Florida,5.3
1996/6/1,Georgia,4.5
1996/6/1,Hawaii,5.9
1996/6/1,Idaho,5.4
1996/6/1,Illinois,5.4
1996/6/1,Indiana,4
